SMILES,Comment,RDKit_SMILES (REINVENT),Score,DENV_Activity,Stereo_Centers,QED,SA,MW,Heavy_Atoms,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Stability_Alerts,DENV_Activity (raw),Stereo_Centers (raw),QED (raw),SA (raw),MW (raw),Heavy_Atoms (raw),LogP (raw),TPSA (raw),HBA (raw),HBD (raw),Rotatable_Bonds (raw),Ring_Count (raw),Aromatic_Rings (raw),Stability_Alerts (raw),matchting_patterns (Stability_Alerts)
Cc1ccc(C2NC(C)C(c3ccccc3C)C2C(=O)NC(=O)c2ccc[nH]2)cc1,,Cc1ccc(C2NC(C)C(c3ccccc3C)C2C(=O)NC(=O)c2ccc[nH]2)cc1,0.5184194984100016,0.97254074,0.0,0.5782480904975016,0.000978589,0.9998851,0.838174,0.46990156,0.99999374,0.9693466,0.0031523108,0.3052647,0.0031523108,0.0031523108,1.0,7.605703,4.0,0.5782480904975016,3.8031463464342172,401.5100000000001,30.0,4.020940000000002,73.99000000000001,3.0,3.0,4.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)Cn2ccc(C)n2)cc1,,Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)Cn2ccc(C)n2)cc1,0.5045432689515157,0.9785812,0.0,0.6677178556867019,0.0018158555,0.99954206,0.78847593,0.95205307,0.999984,0.24025309,0.1279931,0.07820028,0.0031523108,0.0031523108,1.0,7.5061784,4.0,0.6677178556867019,3.7090460872284936,416.52500000000015,31.0,3.4808400000000024,76.02000000000001,5.0,2.0,5.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(c3cccc(C)c3C)C(C)C2C(=O)NC=O)cc1,,Cc1ccc(C2NC(c3cccc(C)c3C)C(C)C2C(=O)NC=O)cc1,0.6125439936808961,0.9753715,0.0,0.8296570011906076,0.00074237585,0.9905076,0.87800205,0.93988603,0.99977094,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.5620418,4.0,0.8296570011906076,3.845174495467379,350.46200000000005,26.0,3.5223600000000017,58.2,3.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C(C)C)C(C3CC3)C2C(=O)NC(=O)c2ccccc2)cc1,,Cc1ccc(C2NC(C(C)C)C(C3CC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.525874529044176,0.9702282,0.0,0.7500940068759098,0.0030801296,0.9997608,0.87800205,0.18042237,0.99977094,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.6382384,4.0,0.7500940068759098,3.628532790772807,390.52700000000004,29.0,4.262920000000003,58.2,3.0,2.0,5.0,4.0,2.0,1.0,[]
CC1=CCC(C2NC(c3ccc(C)cc3)C(C(=O)NC(=O)c3ccccc3)C2C)C1,,CC1=CCC(C2NC(c3ccc(C)cc3)C(C(=O)NC(=O)c3ccccc3)C2C)C1,0.5135667404610709,0.9752428,0.0,0.5816301839620351,0.00045019388,0.9998737,0.838174,0.035600543,0.99977094,0.9693466,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.5641303,5.0,0.5816301839620351,3.9212541350793444,402.5380000000002,30.0,4.573120000000004,58.2,3.0,2.0,4.0,4.0,2.0,1.0,[]
CCc1ccc(C2NC(C)C(c3ccc(Cl)cc3)C2C(=O)NC(C)C)cc1,,CCc1ccc(C2NC(C)C(c3ccc(Cl)cc3)C2C(=O)NC(C)C)cc1,0.5256623350102617,0.9681992,0.0,0.7723859243140571,0.006938398,0.99960023,0.9090909,0.007037699,0.6272377,0.9968477,0.1279931,0.07820028,0.5,0.5,1.0,7.664826,4.0,0.7723859243140571,3.504500429380202,384.9510000000001,27.0,4.8598000000000035,41.13,2.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccccc1C(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(C)C1C,,Cc1ccccc1C(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(C)C1C,0.559156624048023,0.97187954,0.0,0.7773708269337769,0.0053824782,0.9992772,0.90909094,0.111747265,0.99977094,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.6152687,4.0,0.7773708269337769,3.5433348433736738,378.5160000000001,28.0,4.360120000000004,58.2,3.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C(C)C)C(CC(C)C)C2C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,,Cc1ccc(C2NC(C(C)C)C(CC(C)C)C2C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,0.5059503906152413,0.9709771,0.0,0.6339156134719933,0.0010410547,0.9741056,0.72845984,0.033026636,0.9999887,0.7597469,0.1279931,0.0031523108,0.5,0.5,1.0,7.6279783,4.0,0.6339156134719933,3.793735064049523,460.6150000000001,32.0,4.586620000000004,75.27000000000001,4.0,2.0,7.0,3.0,2.0,1.0,[]
CCCc1ccc(C2NC(C)C(N)C2C(=O)Nc2ccc(C)cc2)cc1,,CCCc1ccc(C2NC(C)C(N)C2C(=O)Nc2ccc(C)cc2)cc1,0.5886043048680578,0.9605055,0.0,0.7714379364142523,0.011993468,0.99136084,0.87800205,0.92541736,0.9999963,0.9693466,0.0031523108,0.07820028,0.5,0.5,1.0,7.752633,4.0,0.7714379364142523,3.420535059218696,351.494,26.0,3.562520000000002,67.14999999999999,3.0,3.0,5.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)c2ccco2)cc1,,Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)c2ccco2)cc1,0.5079783689631496,0.97826046,0.0,0.6578862687928008,0.005251229,0.99971074,0.87800205,0.25909662,0.99999815,0.7597469,0.1279931,0.3052647,0.0031523108,0.0031523108,1.0,7.512116,4.0,0.6578862687928008,3.547109023910485,388.4670000000001,29.0,4.182520000000004,71.34,4.0,2.0,4.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(c3ccc(O)cc3)C(C)C2C(=O)NCc2ccc(=O)[nH]c2)cc1,,Cc1ccc(C2NC(c3ccc(O)cc3)C(C)C2C(=O)NCc2ccc(=O)[nH]c2)cc1,0.5158052278239477,0.9724812,0.0,0.5121626238458052,0.0018874407,0.99949867,0.78847593,0.9777025,0.9347338,0.7597469,6.818771e-05,0.07820028,0.0031523108,0.0031523108,1.0,7.606574,4.0,0.5121626238458052,3.7031567515641575,417.5090000000001,31.0,3.3432200000000014,94.22,4.0,4.0,5.0,4.0,3.0,1.0,[]
CC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(C)C1Cc1ccccc1,,CC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(C)C1Cc1ccccc1,0.5955707475386673,0.9753732,0.0,0.838587917015187,0.0024387836,0.99934,0.90909094,0.9979718,0.9999485,0.7597469,0.1279931,0.07820028,0.5,0.5,1.0,7.5620136,4.0,0.838587917015187,3.664118674926737,379.50400000000013,28.0,2.9232000000000005,61.440000000000005,4.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2c(C)cccc2C)cc1,,Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2c(C)cccc2C)cc1,0.5606541969008945,0.9774949,0.0,0.8640628398738677,0.011184216,0.9664256,0.838174,0.043792784,0.6272377,0.9968477,0.1279931,0.69473535,0.5,0.5,1.0,7.5259495,4.0,0.8640628398738677,3.4312779311435717,336.47900000000004,25.0,4.535660000000004,41.13,2.0,2.0,3.0,3.0,2.0,1.0,[]
CSc1ccc(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C)C2C)cc1,,CSc1ccc(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C)C2C)cc1,0.5626319659794992,0.976103,0.0,0.6207557309232545,0.0042214394,0.9995004,0.9090909,0.5592705,0.99977094,0.7597469,0.1279931,0.3052647,0.5,0.5,1.0,7.5499625,4.0,0.6207557309232545,3.580447506303279,382.52900000000005,27.0,3.9586200000000025,58.2,4.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)Nc2ccc(C)nc2)cc1,,Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)Nc2ccc(C)nc2)cc1,0.5067562939954248,0.97438025,0.0,0.6801336653753403,0.00918144,0.9996203,0.87800205,0.011749387,0.9984321,0.9693466,0.1279931,0.3052647,0.0031523108,0.0031523108,1.0,7.5778613,4.0,0.6801336653753403,3.4615798302126164,385.5110000000001,29.0,4.769940000000004,54.02,3.0,2.0,4.0,4.0,3.0,1.0,[]
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1cccc(Cl)c1Cl,,CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1cccc(Cl)c1Cl,0.5781285362069394,0.97658694,0.0,0.7961935132446906,0.001385808,0.99983674,0.9090909,0.09219229,0.99977094,0.9693466,0.1279931,0.69473535,0.5,0.5,1.0,7.541773,4.0,0.7961935132446906,3.750194616490388,405.32500000000016,27.0,4.397320000000003,58.2,3.0,2.0,3.0,3.0,2.0,1.0,[]
CC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2ccc(Cl)cc2Cl)C1C,,CC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2ccc(Cl)cc2Cl)C1C,0.5436226443811036,0.9774629,0.0,0.7509866670920086,0.0013634562,0.99763596,0.87800205,0.11181563,0.9999485,0.7597469,0.1279931,0.3052647,0.5,0.5,1.0,7.526518,4.0,0.7509866670920086,3.7526714903292273,434.36700000000013,29.0,4.360000000000003,61.440000000000005,4.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(Cl)cc1C(=O)NC(=O)C1C(c2ccc(CCN(C)C)cc2)NC(C)C1C,,Cc1ccc(Cl)cc1C(=O)NC(=O)C1C(c2ccc(CCN(C)C)cc2)NC(C)C1C,0.5440219263934698,0.9781843,0.0,0.6650880536985033,0.0020717382,0.9952352,0.78847593,0.50831723,0.9999485,0.7597469,0.1279931,0.01611495,0.5,0.5,1.0,7.513514,4.0,0.6650880536985033,3.6889680534975184,442.0030000000002,31.0,3.994220000000003,61.440000000000005,4.0,2.0,6.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(C3CCCC3)C2C(=O)Nc2ccccc2)cc1,,Cc1ccc(C2NC(C)C(C3CCCC3)C2C(=O)Nc2ccccc2)cc1,0.5145997209382995,0.96685904,0.0,0.7953377785044058,0.011472702,0.9968526,0.9090909,0.0018895864,0.6272377,0.9968477,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.681502,4.0,0.7953377785044058,3.427363719321031,362.517,27.0,5.089120000000005,41.13,2.0,2.0,4.0,4.0,2.0,1.0,[]
CCc1ccc(C2NC(c3ccccc3)C(CC)C2C(=O)NS(=O)(=O)C2CC2)cc1,,CCc1ccc(C2NC(c3ccccc3)C(CC)C2C(=O)NS(=O)(=O)C2CC2)cc1,0.5344124713858093,0.97446823,0.0,0.7044370462710696,0.0015160441,0.9988445,0.838174,0.65919083,0.9999887,0.7597469,0.1279931,0.0031523108,0.0031523108,0.5,1.0,7.5764823,4.0,0.7044370462710696,3.736514368412238,426.58200000000016,30.0,3.8854000000000024,75.27000000000001,4.0,2.0,7.0,4.0,2.0,1.0,[]
Cc1ccc(NC(=O)C2C(c3ccc(C)cc3)NC(C3CCC3)C2C)cc1,,Cc1ccc(NC(=O)C2C(c3ccc(C)cc3)NC(C3CCC3)C2C)cc1,0.51606862342947,0.97090894,0.0,0.8027969225175029,0.010291159,0.9968526,0.9090909,0.003020525,0.6272377,0.9968477,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.6289234,4.0,0.8027969225175029,3.44406580589842,362.5170000000002,27.0,5.007440000000004,41.13,2.0,2.0,4.0,4.0,2.0,1.0,[]
CNC(=O)C1C(c2ccc(-c3ccc(C)cc3)cc2)NC(C)C1C,,CNC(=O)C1C(c2ccc(-c3ccc(C)cc3)cc2)NC(C)C1C,0.6065598291040089,0.97701955,0.0,0.904626614596308,0.01302737,0.88774437,0.78847593,0.8540273,0.6272377,0.9968477,0.1279931,0.69473535,0.5,0.5,1.0,7.5343103,4.0,0.904626614596308,3.4078073450109585,322.452,24.0,3.693120000000002,41.13,2.0,2.0,3.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)Nc2cc(C)cc(C)n2)cc1,,Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)Nc2cc(C)cc(C)n2)cc1,0.500949399851066,0.9791467,0.0,0.627214163205391,0.0056081414,0.9998957,0.838174,0.00061810017,0.9984321,0.9693466,0.1279931,0.3052647,0.0031523108,0.0031523108,1.0,7.495494,4.0,0.627214163205391,3.537057477655935,399.5380000000001,30.0,5.283460000000004,54.02,3.0,2.0,4.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(C3CCC3)C(C)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,,Cc1ccc(C2NC(C3CCC3)C(C)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.5618918388687044,0.97157735,0.0,0.7873333076781068,0.0026489496,0.99968225,0.87800205,0.924257,0.9999887,0.7597469,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.6195683,4.0,0.7873333076781068,3.6515191155591324,412.55500000000006,29.0,3.5654200000000023,75.27000000000001,4.0,2.0,5.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)CN2CCCC2)cc1,,Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)CN2CCCC2)cc1,0.5664824708821341,0.9751542,0.0,0.8022222407724773,0.005819142,0.9998334,0.838174,0.99182504,0.9999485,0.7597469,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.5655613,4.0,0.8022222407724773,3.5314113911569374,405.54200000000026,30.0,3.1664200000000013,61.440000000000005,4.0,2.0,5.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)NC2C(C)C2(C)C)cc1,,Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)NC2C(C)C2(C)C)cc1,0.5214910112069291,0.9767599,0.0,0.6920633371735732,0.00010371208,0.99939394,0.78847593,0.152372,0.99999887,0.9693466,0.0031523108,0.3052647,0.0031523108,0.5,1.0,7.5388055,6.0,0.6920633371735732,4.144476917377794,419.56900000000013,31.0,4.298120000000003,70.23,3.0,3.0,4.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(C3CCCCC3)C2C(=O)Nc2ccc(O)cc2)cc1,,Cc1ccc(C2NC(C)C(C3CCCCC3)C2C(=O)Nc2ccc(O)cc2)cc1,0.509980582841602,0.9684316,0.0,0.6280269094271123,0.0054379106,0.99980134,0.87800205,0.001090169,0.9999466,0.9693466,0.0031523108,0.3052647,0.0031523108,0.5,1.0,7.661865,4.0,0.6280269094271123,3.541769079517529,392.543,29.0,5.1848200000000055,61.36,3.0,3.0,4.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NS(=O)(=O)c2cc(Cl)ccc2C)cc1,,Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NS(=O)(=O)c2cc(Cl)ccc2C)cc1,0.5259364680398388,0.97273403,0.0,0.7110946521111494,0.0010865927,0.9909491,0.838174,0.09925485,0.9999887,0.7597469,0.1279931,0.07820028,0.5,0.5,1.0,7.6028643,4.0,0.7110946521111494,3.787208568656439,449.0160000000002,30.0,4.383140000000004,75.27000000000001,4.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccc(O)cc2)cc1,,Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccc(O)cc2)cc1,0.6074826744469588,0.9714859,0.0,0.7557174312849474,0.015600085,0.9046104,0.78847593,0.89678603,0.9999466,0.9693466,0.0031523108,0.69473535,0.5,0.5,1.0,7.620861,4.0,0.7557174312849474,3.3800158409925887,324.42400000000004,24.0,3.6244200000000024,61.36,3.0,3.0,3.0,3.0,2.0,1.0,[]
COC(=O)NC(=O)C1C(c2ccc(N)cc2)NC(C)C1C,,COC(=O)NC(=O)C1C(c2ccc(N)cc2)NC(C)C1C,0.5571988003058979,0.9573392,0.0,0.7168267902081465,0.0010074973,0.31075302,0.58150166,0.9250271,0.953309,0.24025309,0.0031523108,0.9217998,0.9968477,0.9968477,1.0,7.7840667,4.0,0.7168267902081465,3.7987113997152395,291.35100000000006,21.0,1.4364999999999997,93.45,5.0,3.0,2.0,2.0,1.0,1.0,[]
CCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2ccc(C)cc2)C1C,,CCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2ccc(C)cc2)C1C,0.5915720472776801,0.9738528,0.0,0.8082365387142233,0.0069069862,0.99737394,0.9090909,0.59213257,0.99977094,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.5860386,4.0,0.8082365387142233,3.5051964293802023,364.4890000000001,27.0,3.935240000000003,58.2,3.0,2.0,4.0,3.0,2.0,1.0,[]
CCC1C(C)NC(c2ccc(C)cc2)C1C(=O)Nc1ccc(C)s1,,CCC1C(C)NC(c2ccc(C)cc2)C1C(=O)Nc1ccc(C)s1,0.535670263371921,0.9769162,0.0,0.846927815797526,0.0008864999,0.98045176,0.78847593,0.019690752,0.6272377,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.5361047,4.0,0.846927815797526,3.8181804793393166,342.5080000000001,24.0,4.678840000000004,41.13,3.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(c3cc(C)ccc3C)C(C)C2C(=O)NC(=O)C2CC2)cc1,,Cc1ccc(C2NC(c3cc(C)ccc3C)C(C)C2C(=O)NC(=O)C2CC2)cc1,0.5371433053966762,0.97705567,0.0,0.7653746580832641,0.0027051568,0.9997608,0.87800205,0.1491003,0.99977094,0.9693466,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.5336804,4.0,0.7653746580832641,3.648324158294175,390.52700000000016,29.0,4.302560000000003,58.2,3.0,2.0,4.0,4.0,2.0,1.0,[]
CC1NC(c2ccc(C(C)(C)C)cc2)C(C(=O)Nc2ccccc2)C1C,,CC1NC(c2ccc(C(C)(C)C)cc2)C(C(=O)Nc2ccccc2)C1C,0.5565535965584298,0.9664105,0.0,0.8258030670516945,0.015993178,0.99054563,0.87800205,0.0053446293,0.6272377,0.9968477,0.1279931,0.69473535,0.5,0.5,1.0,7.6869373,4.0,0.8258030670516945,3.3761725723904554,350.5060000000001,26.0,4.907900000000004,41.13,2.0,2.0,3.0,3.0,2.0,1.0,[]
CNC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2ccc(Cl)cc2)C1C,,CNC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2ccc(Cl)cc2)C1C,0.6009408141994419,0.9801287,0.0,0.8589514123072058,0.0052536726,0.99867284,0.87800205,0.7701985,0.882099,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.476249,4.0,0.8589514123072058,3.5470379570058403,371.9120000000001,26.0,3.789900000000002,44.370000000000005,3.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C3CCC3)C(C)C2C(=O)NC(=O)c2ccccc2O)cc1,,Cc1ccc(C2NC(C3CCC3)C(C)C2C(=O)NC(=O)c2ccccc2O)cc1,0.5549471441690439,0.9772433,0.0,0.6931528443050803,0.002305448,0.9998005,0.87800205,0.8316411,0.9999515,0.7597469,0.0031523108,0.3052647,0.0031523108,0.5,1.0,7.530396,4.0,0.6931528443050803,3.6726832181232343,392.4990000000001,29.0,3.722520000000002,78.43,4.0,3.0,4.0,4.0,2.0,1.0,[]
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(-c4ccccc4)cc3)NC(C)C2N)cc1,,Cc1ccc(C(=O)NC(=O)C2C(c3ccc(-c4ccccc4)cc3)NC(C)C2N)cc1,0.5300502807752129,0.96989316,0.0,0.5708801944898197,0.010435462,0.9996527,0.78847593,0.911479,0.99930227,0.7597469,0.0031523108,0.3052647,0.0031523108,0.0031523108,1.0,7.642747,4.0,0.5708801944898197,3.441927031284438,413.5210000000001,31.0,3.594920000000001,84.22,4.0,3.0,4.0,4.0,3.0,1.0,[]
CC(C)CC1NC(c2ccc(N(C)C)cc2)C(C(=O)NC(N)=O)C1C,,CC(C)CC1NC(c2ccc(N(C)C)cc2)C(C(=O)NC(N)=O)C1C,0.6169041002052641,0.97100425,0.0,0.763036253726626,0.0005737543,0.98635316,0.838174,0.99928766,0.996905,0.7597469,0.0031523108,0.07820028,0.9968477,0.9968477,1.0,7.627602,4.0,0.763036253726626,3.8843454098037826,346.4750000000001,25.0,2.2588,87.46000000000001,4.0,3.0,5.0,2.0,1.0,1.0,[]
Cc1ccc(C2NC(C(C)C(C)C)C(C)C2C(=O)Nc2ccccc2)cc1,,Cc1ccc(C2NC(C(C)C(C)C)C(C)C2C(=O)Nc2ccccc2)cc1,0.5250092731244147,0.9714523,0.0,0.7663042891835097,0.002266407,0.9973846,0.9090909,0.0010519624,0.6272377,0.9968477,0.1279931,0.07820028,0.5,0.5,1.0,7.6213346,5.0,0.7663042891835097,3.6752898469846054,364.533,27.0,5.191020000000005,41.13,2.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(c3c(C)cc(C)c(C)c3C)C(C)C2C(=O)NC(=O)C2CCC2)cc1,,Cc1ccc(C2NC(c3c(C)cc(C)c(C)c3C)C(C)C2C(=O)NC(=O)C2CCC2)cc1,0.511616203570912,0.977768,0.0,0.6439261478302714,0.00058567524,0.9979888,0.72845984,0.00053209066,0.99977094,0.9693466,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.521068,4.0,0.6439261478302714,3.881214109142361,432.60800000000023,32.0,5.309500000000005,58.2,3.0,2.0,4.0,4.0,2.0,1.0,[]
COC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(C)C1C,,COC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(C)C1C,0.6169954749121539,0.9759636,0.0,0.8905491010205163,0.0012077093,0.8565918,0.7284598,0.9950217,0.9999986,0.24025309,0.1279931,0.69473535,0.9968477,0.9968477,1.0,7.552293,4.0,0.8905491010205163,3.7711369501934318,319.40500000000003,23.0,1.9203,70.67,5.0,2.0,3.0,2.0,1.0,1.0,[]
Cc1ccc(C2NC(c3ccccc3)C(C(C)C)C2C(=O)NC(=O)C2CC2C)cc1,,Cc1ccc(C2NC(c3ccccc3)C(C(C)C)C2C(=O)NC(=O)C2CC2C)cc1,0.5136240046463603,0.975183,0.0,0.7180364611022579,0.00038927794,0.9998479,0.838174,0.036662936,0.99977094,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.5650964,6.0,0.7180364611022579,3.943320253110109,404.5540000000002,30.0,4.567820000000004,58.2,3.0,2.0,5.0,4.0,2.0,1.0,[]
CCS(=O)(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1Cc1ccc(C)cc1,,CCS(=O)(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1Cc1ccc(C)cc1,0.5847613149446238,0.97696275,0.0,0.7606937562231724,0.0015441179,0.99961746,0.87800205,0.9846405,0.9999887,0.7597469,0.1279931,0.01611495,0.5,0.5,1.0,7.5352974,4.0,0.7606937562231724,3.733730696755713,414.57100000000014,29.0,3.2772400000000017,75.27,4.0,2.0,6.0,3.0,2.0,1.0,[]
CCC1NC(c2ccc(C(C)C)cc2)C(C(=O)NC(=O)c2ccc(C)cc2C)C1CC,,CCC1NC(c2ccc(C(C)C)cc2)C(C(=O)NC(=O)c2ccc(C)cc2C)C1CC,0.5207093766274804,0.9738519,0.0,0.6111680396170017,0.0016255379,0.9993338,0.78847593,0.00023883581,0.99977094,0.9693466,0.1279931,0.01611495,0.5,0.5,1.0,7.586052,4.0,0.6111680396170017,3.725903076121954,420.59700000000026,31.0,5.448740000000005,58.2,3.0,2.0,6.0,3.0,2.0,1.0,[]
CCC1C(C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)c1ccc(Cl)cc1,,CCC1C(C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)c1ccc(Cl)cc1,0.5627576940377821,0.9736826,0.0,0.773288705707811,0.006797433,0.9995987,0.9090909,0.16616201,0.99977094,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.588643,4.0,0.773288705707811,3.5076444293802016,384.90700000000015,27.0,4.2802200000000035,58.2,3.0,2.0,4.0,3.0,2.0,1.0,[]
CCCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2cc(C)cc(C)c2C)C1C,,CCCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2cc(C)cc(C)c2C)C1C,0.5324704600612205,0.97461814,0.0,0.6914726898589537,0.0012188554,0.9998169,0.838174,0.00439173,0.99977094,0.9693466,0.1279931,0.07820028,0.5,0.5,1.0,7.57412,4.0,0.6914726898589537,3.7697261212935036,406.5700000000002,30.0,4.942180000000005,58.2,3.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(N)C(c3cccc(C)c3)C2C(=O)NC(=O)c2ccc(F)cc2)cc1,,Cc1ccc(C2NC(N)C(c3cccc(C)c3)C2C(=O)NC(=O)c2ccc(F)cc2)cc1,0.5197523605072839,0.9698667,0.0,0.5498772269856519,0.0037643313,0.99818176,0.72845984,0.8269804,0.99930227,0.7597469,0.0031523108,0.3052647,0.0031523108,0.0031523108,1.0,7.643101,4.0,0.5498772269856519,3.5979340560919617,431.51100000000014,32.0,3.728240000000002,84.22,4.0,3.0,4.0,4.0,3.0,1.0,[]
CNC(=O)C1C(c2ccc(C)cc2)NC(c2cc(C)c(C)o2)C1C,,CNC(=O)C1C(c2ccc(C)cc2)NC(c2cc(C)c(C)o2)C1C,0.6271996032251104,0.9794744,0.0,0.9061338577932906,0.00054985285,0.9194734,0.78847593,0.91429865,0.99860233,0.9693466,0.1279931,0.69473535,0.5,0.5,1.0,7.4891715,4.0,0.9061338577932906,3.8908423204832463,326.44000000000005,24.0,3.5887600000000024,54.27,3.0,2.0,3.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(Oc3cccc(O)c3)C(C)C2C(=O)NC2CC2)cc1,,Cc1ccc(C2NC(Oc3cccc(O)c3)C(C)C2C(=O)NC2CC2)cc1,0.5596052062888122,0.9745249,0.0,0.7594711421762927,0.001806438,0.99780923,0.9090909,0.98431677,0.9999987,0.7597469,0.0031523108,0.07820028,0.0031523108,0.5,1.0,7.57559,4.0,0.7594711421762927,3.70983544152595,366.4610000000001,27.0,3.280920000000001,70.58999999999999,4.0,3.0,5.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(c3ccccc3C)C2C(=O)NC(=O)NC2CCCC2)cc1,,Cc1ccc(C2NC(C)C(c3ccccc3C)C2C(=O)NC(=O)NC2CCCC2)cc1,0.5144472751272025,0.97504896,0.0,0.683124687821662,0.0024976134,0.99939394,0.78847593,0.051909804,0.99999887,0.9693466,0.0031523108,0.3052647,0.0031523108,0.5,1.0,7.5672565,4.0,0.683124687821662,3.6604822760396827,419.56900000000024,31.0,4.504640000000003,70.23,3.0,3.0,4.0,4.0,2.0,1.0,[]
