SMILES,Score,Scaffold
Cc1ccc(C2NC(c3ccc(C(C)C)cc3)C(C(=O)NC(=O)C3CC3)C2C)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)Nc2c(C)cccc2C)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C3CCN(C)CC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C)C2C(=O)Nc2cccc(Cl)c2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(Cc2ccco2)C1c1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC2CC2C(=O)O)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccc(Cl)cc3)C2C(=O)NC(=O)C2CCC(=O)N2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ncccc3C)C(C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3C)C2C(=O)NC2CCC2)cc1,0.0,unknown
CCC(C)C1C(C)NC(c2ccc(C(C)C)cc2)C1C(=O)NC(=O)Nc1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2cc(C(C)(C)C)ccc2C)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccc[nH]3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2ccc(C)cc2)C1C(C)C,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccc(Cl)cc2)C1C,0.0,unknown
CCNC(=O)NC(=O)C1C(c2ccc(CC)cc2)NC(c2ccc(C)cc2)C1C,0.0,unknown
CCc1ccc(C2NC(c3ccc(C)c(C)c3)C(CC)C2C(=O)NC(=O)N(C)C)cc1,0.0,unknown
Cc1ccc(NC(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C3CCCCC3)C2C)cc1,0.0,unknown
Cc1ccc(C2NC(CSc3cccc(C)c3)C(C)C2C(=O)NC(N)=O)cc1,0.0,unknown
CCC1C(c2cc(C)ccc2C)NC(c2ccc(C(C)C)cc2)C1C(=O)NS(C)(=O)=O,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2cccc(OC)c2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(Cc2ccccc2)C1c1ccco1,0.0,unknown
CC1NC(c2ccc(N)cc2)C(C(=O)NC(=O)c2ccccc2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2cccc(Cl)c2C)cc1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(CC3CC3)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(CC3CCC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CCCCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(Cc2ccccc2)C1C,0.0,unknown
CCC1C(c2ccc(C)cc2C)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(N)=O,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(N)C2C(=O)NCc2cccc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(c3cc(C)cc(C)c3)C(C)C2C(=O)NC(=O)C2CCC2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccc3ccccc3c2C)C1C,0.0,unknown
Cc1ccc(C2NC(C3CC(C)C3)C(C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccn(C)c3)C(C)C2C(=O)Nc2cccc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C3CC3)C(C)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
CCC1C(C2CCCC2)NC(c2ccc(-c3cccc(C)c3)cc2)C1C(=O)NC(C)=O,0.0,unknown
CCCC1NC(c2ccc(N(C)C)cc2)C(C(=O)NC(=O)Nc2ccccc2)C1C,0.0,unknown
Cc1ccccc1-c1ccc(C2NC(C)C(C)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C3CCCC(C)C3)cc2)NC(c2ccccc2)C1N,0.0,unknown
Cc1ccc(C2NC(c3cccc(Cl)c3)C(C)C2C(=O)Nc2cccnc2)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(CCc2ccccc2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C3(C)C=CCC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CCCC3)C2C(=O)NC(=O)c2ccc(O)cc2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(c3cccc(O)c3)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
CCCCS(=O)(=O)NC(=O)C1C(c2ccc(C)cc2)NC(CC)C1C(C)C,0.0,unknown
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(CC4CC4)cc3)NC(C)C2C2CC2)cc1,0.0,unknown
CCCc1ccc(C2NC(C)C(CC)C2C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2ccc(F)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C(C)C)C2C(=O)NS(=O)(=O)C2CC2)cc1,0.0,unknown
CCC1C(c2ccccc2)NC(c2ccc(C)cc2)C1C(=O)NS(=O)(=O)CC1CC1,0.0,unknown
Cc1ccc(C2NC(C)C(CC3CCCCC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2c(C)cccc2Cl)cc1,0.0,unknown
CC1NC(c2ccc(C3CC3)cc2)C(C(=O)NC(=O)c2ccc(Cl)cc2)C1C1CC1,0.0,unknown
CC1NC(c2ccc(-c3ccn(C)c3)cc2)C(C(=O)NC(=O)Cc2ccccc2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(c3cccc(Cl)c3)C2C(=O)NC(=O)N2CCCC2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccc(C)c(C)c2)cc1,0.0,unknown
Cc1cccc(C2C(C)NC(c3ccc(C4CC4)cc3)C2C(=O)NC2CCNCC2)c1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(N)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)Nc2ccc(C)cn2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(c3ccc(C)cc3)C2C(=O)NC(N)=O)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccc(C)c(C)c3)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3cc(O)[nH]c(=O)c3)C(C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C(C)C)C2C(=O)NC(=O)c2cncc(F)c2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(C)C2C(=O)NC(N)=O)cc1,0.0,unknown
Cc1cccc(C2C(C)NC(c3ccc(C(C)C)cc3)C2C(=O)NC(=O)N2CCCC2)c1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccccc2)C1N(C)C,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2cnccn2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NC(=O)c2cccs2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccn3)C2C(=O)NCc2ccccc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2cccs2)C1C,0.0,unknown
Cc1ccc(C2NC(c3ccc[nH]3)C(C)C2C(=O)NC(=O)c2cccc(F)c2)cc1,0.0,unknown
CNC(=O)CC1NC(c2ccc(C)cc2)C(C(=O)NC)C1Oc1ccccc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(C)C2C(=O)Nc2ncccn2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)c2ccc(C)nc2)cc1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C)C2C(=O)NCc2ccccc2C)cc1,0.0,unknown
CC(C)c1ccc(C2NC(C3CCC3)C(C)C2C(=O)Nc2ccc3c(c2)OCC3)cc1,0.0,unknown
CCC1C(C)NC(c2ccc(-c3ccccc3)cc2)C1C(=O)NS(=O)(=O)C1CC1,0.0,unknown
CC1NC(c2ccc(N(C)C)cc2)C(C(=O)NC(=O)c2c(F)cccc2Cl)C1C1CC1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3F)C2C(=O)Nc2cccc(C)n2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)n2ccc(C)c2)cc1,0.0,unknown
CCc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC2CCC(=O)C2)cc1,0.0,unknown
CCc1ccc(C2NC(CC)C(CC)C2C(=O)Nc2ccccc2O)cc1,0.0,unknown
CC1C(c2ccccc2Cl)NC(c2ccc(N(C)C)cc2)C1C(=O)NC1=CCCC1,0.0,unknown
CCCC1C(c2ccc(C)o2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)C1CC1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccco3)C2C(=O)Nc2cccc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3C)C2C(=O)NC2=CCC2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccccc2OC)cc1,0.0,unknown
CCC1C(C(C)C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)c1ccccc1OC,0.0,unknown
Cc1c[nH]cc1C1C(C)NC(c2ccc(N(C)C)cc2)C1C(=O)NS(=O)c1ccccc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3Cl)C(C(C)C)C2C(=O)NC(N)=O)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(C)c3)C(C(C)C)C2C(=O)NC(=O)C2CCC2)cc1,0.0,unknown
Cc1ccccc1C1NC(c2ccc(C(C)C)cc2)C(C(=O)NC2COC2)C1C(C)C,0.0,unknown
CCc1ccccc1C1C(CC)NC(c2ccc(CC(C)C)cc2)C1C(=O)NC(C)=O,0.0,unknown
CC1NC(c2ccc(N(C)C)cc2)C(C(=O)NS(C)(=O)=O)C1c1ccccc1O,0.0,unknown
CNC(=O)C1C(c2ccc(-c3cccc(C#N)c3)cc2)NC(C)C1C,0.0,unknown
CC(=O)NCc1cccc(C2NC(c3ccc(C)cc3)C(C(=O)NC(C)=O)C2C)c1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1cccc(C)c1,0.0,unknown
CCC1C(c2ccccc2C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)N1CC1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)Nc2cnn(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C3CC3)C(C3CC3)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2ccc(C)c(C)c2)C1C(C)C,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C3CC3)C2C(=O)NC(=O)c2cccc(C)c2)cc1,0.0,unknown
CCCc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)CC2CC2)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(CCCc3ccc(Br)cc3)cc2)NC(C)C1C,0.0,unknown
Cc1ccc(C2NC(c3cc(C)cs3)C(C)C2C(=O)NS(=O)(=O)CC2CC2)cc1,0.0,unknown
CC(C)c1ccc(C2NC(C)C(C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(CCc3ccccc3)C(C3CC3)C2C(=O)NC(N)=O)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(CC(C)N)cc2)NC(c2ccc(C)cc2)C1C,0.0,unknown
Cc1ccc(C2NC(C3CCCC3)C(C)C2C(=O)Nc2cccc(N)c2)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)Nc2ccc(N(C)C)cc2)C1C(C)(C)C,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C3CC3)cc2)NC(C)C1c1ccc(F)cc1,0.0,unknown
CCCC1C(C)NC(c2ccc(-c3ccccc3)cc2)C1C(=O)NC(=O)C1CCC(=O)N1,0.0,unknown
CCCC1NC(c2ccc(CC)cc2)C(C(=O)NS(C)(=O)=O)C1c1ccccc1,0.0,unknown
CCc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)c2ccn(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccnc(C)c3)C2C(=O)NC(=O)Cc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CC3)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CC1C(N)NC(c2ccc(N(C)C)cc2)C1C(=O)NCc1ccccc1,0.0,unknown
Cc1ccc(NC(=O)C2C(c3ccc(C)cc3)NC(c3cocc3C)C2C)cc1,0.0,unknown
Cc1ccc(NC(=O)C2C(c3ccc(C)cc3)NC(C3CC3)C2C(C)C)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cc(C)cn3C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CC(=O)C1CN(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(c3ccccc3)C2C)C1,0.0,unknown
Cc1ccc(C2NC(c3nc(C)cs3)C(C)C2C(=O)NC(=O)N2CCCCC2)cc1,0.0,unknown
CNC(=O)CCc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)NC)cc1,0.0,unknown
CCCC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC)C1C,0.0,unknown
CCC1NC(c2ccc(N(C)C)cc2)C(C(=O)NC(=O)c2ccc(F)cc2)C1C1CC1C,0.0,unknown
Cc1ccc(F)c(C(=O)NC(=O)C2C(c3ccc(C(C)C)cc3)NC(CC(=O)O)C2C)c1,0.0,unknown
Cc1cccc(C2C(C)NC(c3ccc(N(C)C)cc3)C2C(=O)NC2CCN(C)C2)c1,0.0,unknown
CCc1ccc(C2NC(C)C(CC)C2C(=O)Nc2ccccc2C)cc1,0.0,unknown
Cc1ccc(NC(=O)C2C(c3ccc(C)cc3)NC(c3cccnc3)C2C)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccn3)C2C(=O)NC(=O)c2cccc(=O)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3Cl)C(C)C2C(=O)Nc2ccncc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(CC(C)C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NC(=O)c2ccccc2C)cc1,0.0,unknown
CC1NC(c2ccc(N3CCCC3CN(C)C)cc2)C(C(=O)NC(N)=O)C1C,0.0,unknown
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(CCCO)C2C)cc1,0.0,unknown
CCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccccc2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2cc(O)cc(O)c2)cc1,0.0,unknown
Cc1ccc(C2NC(CC(=O)O)C(C(C)C)C2C(=O)Nc2ccccc2C)cc1,0.0,unknown
CCCC1C(c2cc(C)c(C)cc2C)NC(c2ccc(CC)cc2)C1C(=O)NC(C)=O,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccc(=O)cc(C)c3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(CC(=O)O)cc2)NC(C)C1C,0.0,unknown
CCCC(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(C)C1c1ccccc1C,0.0,unknown
Cc1ccc(C2NC(c3cccnc3)C(C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)Nc2ccccc(=O)c2)C1C,0.0,unknown
CCC1C(C)NC(c2ccc(C3CCCCC3)cc2)C1C(=O)NC(=O)c1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3CO)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(N(C)C)C(C)C2C(=O)NC(=O)c2ccccc2C)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cc[nH]n3)C2C(=O)Nc2cccc(C)c2)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2ccccc2)C1CCO,0.0,unknown
Cc1ccc(C2NC(C)C(N3CCCC3)C2C(=O)NS(=O)(=O)c2cccc(C)c2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccc(Cl)cc2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)NCC(=O)N(C)Cc2ccccc2C)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccn3)C(C)C2C(=O)Nc2ccccc2C)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NCCN2CCCC2)cc1,0.0,unknown
CCc1ccc(C2NC(CC)C(CC(C)C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CCc1ccc(C2NC(C3CC3)C(CC)C2C(=O)NC(=O)c2cccc(C)c2)cc1,0.0,unknown
CCCCc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2ccc(F)cc2Cl)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)Cc2ccco2)cc1,0.0,unknown
CC1C(Cc2ccccc2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC1CCN(C)C1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2cccc(C)c2)C1C(C)C,0.0,unknown
Cc1ccc(C2NC(C)C(c3cccc(C)c3)C2C(=O)NC(=O)N2CCCC2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccccc2)C1Cc1ccccn1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC2CC(C)CO2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(C)C2C(=O)NS(=O)(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(CCc3cccc(C)c3)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
CCCCC1C(c2ccccc2C)NC(c2ccc(C)cc2)C1C(=O)NC(C)=O,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)N2CCC(C)CC2)cc1,0.0,unknown
Cc1ccc(C2NC(C3CC3C)C(C(C)C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CCC1C(c2ccc(C)cc2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)N1CCCC1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(C2CC2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NC(=O)c2cccc(N)c2)cc1,0.0,unknown
Cc1cccc(C2NC(c3ccc(C4CC4)cc3)C(C(=O)NC(=O)C3CCC3)C2C)c1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CC3)C2C(=O)NC(=O)c2cccc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(N)C(c3ccccc3C)C2C(=O)NC(=O)c2cccc(C)c2)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2cccs2)C1C,0.0,unknown
CNC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1nc(C)cs1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(N)cc2)NC(c2ccccc2)C1C,0.0,unknown
CCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1ccccc1,0.0,unknown
CC1NC(c2ccc(CF)cc2)C(C(=O)Nc2ccc(Cl)cc2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NCCC2CCCNC2)cc1,0.0,unknown
Cc1ccc(NC(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C)C2C2CCC(C)C2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccn3C)C(C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CCCC1C(C)NC(c2ccc(C)cc2)C1C(=O)Nc1ccc(OC)cc1,0.0,unknown
CC(C)c1ccc(C2NC(C)C(C(C)C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccccc2C)C1C,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(N)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2ccco2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(N)C2C(=O)Nc2ccc(O)cc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(c2cccnc2)C1C,0.0,unknown
CC(C)c1ccc(C2NC(C3CCCC3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.0,unknown
CC1C(C2CNC2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)Nc1ccccc1,0.0,unknown
CCCC1C(c2ccccc2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)C1CC1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccc(C)cc2)C1c1ccncc1,0.0,unknown
CC(C)c1ccc(C2NC(C)C(C3CCCO3)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(CCO)cc2)NC(C(C)C)C1CCC(=O)OC(C)(C)C,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C(C)c3ccccc3)cc2)NC(C)C1C(C)C,0.0,unknown
Cc1ccc(C2NC(C3CCCCC3)C(C)C2C(=O)Nc2ccsc2)cc1,0.0,unknown
COc1cc(Cl)ccc1C1NC(c2ccc(C)cc2)C(C(=O)NC2=NCCC2)C1C,0.0,unknown
CCC(C)C1NC(c2ccc(C)cc2)C(C(=O)Nc2ccccc2F)C1C(C)C,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)Nc2ccoc2)cc1,0.0,unknown
Cc1ccc(C2NC(N3CCCC3)C(C(C)C)C2C(=O)NC(=O)c2ccc(F)cc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(N2CCOCC2)C1Cc1ccccc1,0.0,unknown
CC1NC(c2ccc(C3CCCC3)cc2)C(C(=O)NC(=O)c2ccccc2)C1C,0.0,unknown
CCCc1ccc(C2NC(C)C(CC)C2C(=O)NC(=O)c2cccc(C)c2C)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CCC3)C2C(=O)NC(=O)Cc2ccccc2C)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2cccc(O)c2)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2ccccc2C)C1C1CC1,0.0,unknown
CCc1ccc(C2NC(C(=O)c3ccc(O)cc3)C(C)C2C(=O)NC(C)=O)cc1,0.0,unknown
CCc1ccc(NC(=O)C2C(c3ccc(C)cc3)NC(C)C2C)cc1,0.0,unknown
Cc1ccc(C2NC(C3CCC(C)C3)C(C)C2C(=O)NC(=O)c2ccc(F)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(C3(C)CC3)C(C3CC3)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(CC(N)=O)C2C(=O)NC(=O)O)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2ccc(C)cc2F)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(N(C)C)C2C(=O)Nc2ccccn2)cc1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(CCC3CC3)C2C(=O)NC(=O)C2CCCCC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)NS(=O)(=O)c2cccc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(N)=O)cc1,0.0,unknown
CCCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1ccc(C)cc1,0.0,unknown
CCCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1ccccc1C,0.0,unknown
CC1C(c2ccc(F)cc2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)N(C)C,0.0,unknown
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C)C2c2ccc[nH]2)cc1,0.0,unknown
CC1NC(c2ccc(Cc3ccccc3)cc2)C(C(=O)NC(=O)N2CCOCC2)C1C,0.0,unknown
CCCC1C(C)NC(c2ccc(-c3ccccc3)cc2)C1C(=O)NC(C)=O,0.0,unknown
CCCNC(=O)C1C(c2ccc(CC)cc2)NC(c2cccc(C)c2C)C1C,0.0,unknown
CC1NC(c2ccc(C3CC3)cc2)C(C(=O)Nc2ccc(F)cc2)C1C1CC1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C3CCCC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CCc1ccc(C2NC(CC(C)C)C(C)C2C(=O)NC(=O)c2ccc(OC)c(C)c2)cc1,0.0,unknown
Cc1cc(C)c(C2NC(c3ccc(C(C)C)cc3)C(C(=O)NS(C)(=O)=O)C2C)cc1Cl,0.0,unknown
CC1C(C2CCOCC2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1F,0.0,unknown
COCCC1C(C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)c1cccc(NC(C)=O)c1,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NC(=O)c2ccc3nccn3c2)cc1,0.0,unknown
CCC1C(c2ccccc2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)O,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccc(C)cc3)C2C(=O)NC(=O)C2CCC2)cc1,0.0,unknown
CCC1C(c2ccccc2C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)N1CCCC1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(C)C2C(=O)Nc2ccccn2)cc1,0.0,unknown
C=CCC1NC(c2ccc(CC)cc2)C(C(=O)Nc2cccc(C)c2C)C1C,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(C)C2C(=O)NCC2CCCO2)cc1,0.0,unknown
Cc1cccc(CC2NC(c3ccc(C(C)C)cc3)C(C(=O)NC(=O)C3CC3)C2C)c1,0.0,unknown
Cc1ccc(C2NC(C3CCCC3)C(C)C2C(=O)Nc2cccc(O)c2)cc1,0.0,unknown
