Alcohol,Amine,Amide,Ester,Ether,Ketone,Halogen,Aromatic_N,Sulfone,Nitro,SMILES
0,1,1,0,0,1,0,1,0,0,CC1NCCC1NC(=O)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1ccco1
0,0,2,0,0,2,0,2,0,0,Cc1ncc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cc(C)oc3C)C2c2ccco2)cn1
0,0,1,0,1,1,0,0,0,0,COc1ccc(CN2C(c3ccccc3)CC(C(=O)NCc3ccc(C)c(C)c3)C2c2ccco2)cc1
0,0,2,0,0,2,0,1,0,0,Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc(C)nc3)C2c2ccco2)cc1
0,0,2,0,0,2,0,0,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccccc3)C2c2ccco2)cc1
0,0,3,0,1,1,0,2,0,0,O=C(NC(=O)N1CCOCC1)C1CC(c2ccccc2)N(Cc2ncc[nH]2)C1c1ccco1
0,0,2,0,0,2,0,3,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccncc2)C1c1ccco1)c1cnc[nH]1
0,0,2,0,0,2,1,2,0,0,Cc1ccnn1CC(=O)N1C(c2ccccc2)CC(C(=O)NCc2ccc(F)cc2)C1c1ccco1
0,0,1,0,0,1,0,3,0,0,Cc1ccncc1CNC(=O)C1CC(c2ccccc2)N(Cc2cnccn2)C1c1ccco1
0,0,2,0,0,2,0,2,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cnn(C)c2)C1c1ccco1
0,0,3,0,0,3,0,4,0,0,Cc1c(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cnn4c3CCCCC4)C2c2cccs2)ncn1C
0,0,2,0,0,2,0,1,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ocnc2C)C1c1cccs1
0,0,1,0,0,1,1,0,0,0,O=C(NCc1ccccc1)C1CC(c2ccccc2)N(Cc2ccccc2F)C1c1cccs1
0,0,4,0,0,2,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccco2)C1c1cccs1)NC1CCCC1
0,0,3,0,0,3,1,3,0,0,Cc1nc2ccccn2c1C(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2nc(-c3ccc(Cl)cc3)cs2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,CCCN1C(c2ccccc2)CC(C(=O)NC(=O)c2cccc(-n3nc(C)cc3C)c2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,Cc1ccc2cc(CN3C(c4ccccc4)CC(C(=O)NC(=O)c4cc(C)on4)C3c3cccs3)ccc2n1
0,0,2,0,0,2,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(CC2CC=CCC2)C1c1cccs1)C1CC1
0,0,3,0,0,3,0,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)C2CCCC2)C1c1cccs1)c1cnccn1
0,0,2,0,2,2,0,0,0,0,O=C(NCc1ccc2c(c1)OCO2)C1CC(c2ccccc2)N(C(=O)C2CCCCC2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,C=CC(=O)N1C(c2ccccc2)CC(C(=O)Nc2ccnc(SC)n2)C1c1cccs1
0,0,2,0,0,2,0,1,0,0,Cc1ccc(N2C(c3ccccc3)CC(C(=O)NC(=O)c3cccc(C)c3C)C2c2cccs2)nc1
0,0,3,0,0,3,0,3,0,0,Cn1cccc1C(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)C=Cc2ccnnc2)C1c1cccs1
0,0,4,0,0,2,0,0,0,0,CCCNC(=O)N1C(c2ccccc2)CC(C(=O)NC(C)=O)C1c1cccs1
0,0,2,0,1,2,1,0,0,0,COc1cc(F)ccc1C(=O)N1C(c2ccccc2)CC(C(=O)NCc2ccc(C)cc2)C1c1cccs1
0,0,2,0,0,2,0,0,0,0,Cc1cccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccc(C)o3)C2c2cccs2)c1
0,0,3,0,0,1,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1cccs1)Nc1ccccc1
0,0,2,0,0,2,1,2,0,0,Cc1cnc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccc(Cl)c3)C2c2cccs2)cn1
0,1,2,0,0,2,0,2,0,0,CCNc1ccc(N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccccc3)C2c2cccs2)nn1
0,0,3,0,0,3,0,2,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cc(C)on3)C2c2cccs2)no1
0,0,1,0,0,1,0,0,0,0,CNC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1cccs1
0,0,2,0,1,2,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1cccs1)C1CCCCO1
0,0,3,0,1,3,0,1,0,0,Cc1ccc(OCC(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)Cc3cccnc3)C2c2cccs2)cc1
0,0,3,0,0,3,0,1,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)CCCc3cccnc3)C2c2cccs2)o1
0,0,4,0,0,2,0,3,0,0,Cc1cncc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)Nc3ncccc3C)C2c2cccs2)n1
0,1,3,0,0,3,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)Cc2cccnc2)C1c1cccs1)C1CCCN1
0,0,2,0,0,2,0,1,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccncc3)C2c2cccs2)s1
0,0,3,0,0,3,0,4,0,0,Cn1cncc1C(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2cccnn2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,Cc1nn(-c2ccccc2)c(CN2C(c3ccccc3)CC(C(=O)NC(=O)C3CCCC3)C2c2cccs2)c1C
0,0,2,0,0,2,1,2,0,0,Cc1cnc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccccc3F)C2c2cccs2)cn1
0,0,2,0,0,2,0,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccnc(N3CCCCC3)n2)C1c1cccs1)c1ccco1
0,1,3,0,0,3,0,4,0,0,Cc1ccoc1C(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)CNCCn2cnnn2)C1c1cccs1
0,0,2,0,0,2,0,3,0,0,CC(c1ccccc1)N1C(c2ccccc2)CC(C(=O)NC(=O)c2cnn(C)c2)C1c1ccncc1
0,1,3,0,0,3,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)CCC2CCNCC2)C1c1ccncc1)c1ccco1
0,1,1,0,0,1,0,1,0,0,O=C(NC1CCNCC1)C1CC(c2ccccc2)N(C2CCC2)C1c1ccncc1
0,0,2,0,0,2,0,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C2CCc3cccnc32)C1c1ccncc1)c1ccccc1
0,0,2,0,0,2,0,1,0,0,CCCN1C(c2ccccc2)CC(C(=O)NC(=O)c2ccccc2C)C1c1ccncc1
0,0,2,0,1,2,0,1,0,0,COc1ccccc1C(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2C)C1c1ccncc1
0,0,2,0,0,2,0,3,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1ccncc1)c1ccc(-n2cccc2)cc1
0,0,2,0,0,2,0,3,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3nccn3C)C2c2ccncc2)c(C)o1
0,0,4,0,0,2,0,1,0,0,CCNC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)C2CCC2)C1c1ccncc1
0,0,2,0,0,2,0,1,0,0,Cc1cccc(C)c1CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(CC(C)C)cc2)C1c1ccncc1
0,0,2,0,1,2,0,1,0,0,O=C(NCc1ccc2c(c1)CCO2)C1CC(c2ccccc2)N(C(=O)CCN2CCCC2)C1c1ccncc1
0,0,2,0,0,2,0,4,0,0,Cc1cccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc4nnn(C)c4c3)C2c2ccncc2)c1
0,0,2,0,0,2,0,1,0,0,Cc1ccc(C)c(C(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccncc2)c1
0,0,3,0,0,3,0,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)C2CCC2)C1c1ccncc1)c1ccncc1
0,0,4,0,0,2,0,3,0,0,Cc1ocnc1C(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)N2CC(Cc3ccccc3)C2c2ccncc2)C1c1ccncc1
0,0,2,0,0,2,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C2CCCc3ccccc32)C1c1ccncc1)c1cccs1
0,0,1,0,0,1,0,1,0,0,O=C(NC1CC1)C1CC(c2ccccc2)N(CC2CCCCC2)C1c1ccncc1
0,0,2,0,0,2,0,3,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C2CCC2)C1c1ccncc1)c1ccnnc1
0,0,2,0,0,2,0,1,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(C)C)C2c2ccncc2)s1
0,0,2,0,0,2,2,1,0,0,O=C(NCc1ccc(Cl)cc1F)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1ccncc1
1,0,3,0,0,5,0,1,0,0,CC1(O)CC(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)C3CCCC3=O)C2c2ccncc2)C1
0,0,2,0,0,2,0,1,0,0,Cc1cccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccc(C)c3)C2c2ccncc2)c1
0,0,2,0,0,2,0,2,0,0,Cc1cc(C)cc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccncc3)C2c2ccncc2)c1
0,0,2,0,0,2,0,2,0,0,Cc1cc(C)cc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3cccnc3)C2c2ccncc2)c1
0,0,1,0,0,1,0,4,0,0,O=C(Nc1ncccn1)C1CC(c2ccccc2)N(Cc2ccccn2)C1c1ccncc1
0,0,2,0,0,2,0,1,0,0,Cc1cccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccc(C)c3)C2c2ccncc2)c1
0,0,2,0,0,2,0,2,0,0,Cn1cccc1C(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccncc1
0,0,2,0,0,2,0,4,0,0,Cc1ccsc1C(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cn(C)nn2)C1c1ccncc1
0,0,2,0,0,2,0,4,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cnn(C)n2)C1c1ccncc1
0,0,1,0,0,1,0,4,0,0,Cc1nnc(CN2C(c3ccccc3)CC(C(=O)NCc3scnc3C)C2c2ccncc2)o1
0,1,3,0,0,3,0,2,0,0,Cc1ccccc1C(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)CNCc2cccnc2)C1c1ccncc1
0,0,2,0,0,2,0,3,0,0,Cn1cnc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccco3)C2c2ccncc2)cc1=O
0,1,2,0,0,2,2,1,0,0,NCc1cccc(C(=O)N2C(c3ccccc3)CC(C(=O)NCc3cc(F)ccc3F)C2c2ccccn2)c1
0,0,2,0,0,2,0,1,0,0,Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccs3)C2c2ccccn2)s1
0,0,2,0,0,1,0,3,0,0,O=C(NC(=O)n1ccnc1)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccn1
0,0,3,0,0,1,0,2,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1ccccn1
0,0,3,0,0,3,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)CCCN2CCCCC2)C1c1ccccn1)C1CCC1
0,0,2,0,0,2,0,3,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccc3nccnc3c2)C1c1ccccn1)c1ccccc1
0,0,1,0,1,1,0,1,0,0,CN1CCOc2c(CNC(=O)C3CC(c4ccccc4)N(CCCN4CCCC4)C3c3ccccn3)cccc2C1
0,0,2,0,1,2,0,2,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2nccc3c2COCC3)C1c1ccccn1
0,0,3,0,0,3,0,2,0,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)c2cccnc2C)C1c1ccccn1
0,0,2,0,0,2,0,2,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(C(C)C)C2c2ccccn2)on1
0,0,3,0,2,3,0,2,0,0,COc1ccc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccccn3)C2c2ccccn2)c(OC)c1
0,0,3,0,0,3,0,3,0,0,Cc1cccc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3cc4c(C)cc(C)cn4n3)C2c2ccccn2)c1
0,0,2,1,1,3,0,1,0,0,COC(=O)Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)Cc3ccccc3)C2c2ccccn2)cc1
0,0,2,0,0,2,1,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccc(F)cc2)C1c1ccccn1)c1ccncc1
0,0,2,0,0,2,0,3,0,0,Cn1cncc1CN1C(c2ccccc2)CC(C(=O)NC(=O)C2CCCC2)C1c1ccccn1
0,0,2,0,0,2,0,3,0,0,Cn1ccnc1CN1C(c2ccccc2)CC(C(=O)NC(=O)CC2CC2)C1c1ccccn1
0,0,2,0,0,2,0,3,0,0,Cc1ccccc1C(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cn3ccccc3n2)C1c1ccccn1
0,0,2,0,1,2,1,2,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccc(F)nc2)C1c1ccccn1)C1CCCO1
0,0,3,0,0,3,0,4,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccno2)C1c1ccccn1)c1cnccn1
0,0,1,0,0,1,0,2,0,0,CC(CCc1cccnc1)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccn1
0,0,1,0,0,1,0,2,0,0,O=C(NCc1ccccn1)C1CC(c2ccccc2)N(Cc2ccco2)C1c1ccccn1
0,0,2,0,1,2,0,1,0,0,COc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccoc3)C2c2ccccn2)cc1
0,1,1,0,0,1,0,2,0,0,Cc1ncccc1CN1C(c2ccccc2)CC(C(=O)NC2CCNCC2)C1c1ccccn1
0,0,2,0,0,2,0,3,0,0,O=C(Cc1cc[nH]n1)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccn1
0,0,2,0,0,2,0,3,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2nn(C)cc2C)C1c1ccccn1
0,0,1,0,0,1,0,2,0,0,Cc1ccc(CNC(=O)C2CC(c3ccccc3)N(Cc3ccccn3)C2c2ccccn2)cc1C
0,0,2,0,0,2,1,3,0,0,Cn1cnc(Cl)c1CN1C(c2ccccc2)CC(C(=O)NC(=O)c2ccoc2)C1c1ccccn1
0,0,2,0,0,2,0,4,0,0,Cn1cc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccccn3)C2c2ccccn2)cn1
0,0,3,0,0,3,0,2,0,0,Cc1nc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)c3ccccc3)C2c2ccccn2)cs1
0,0,1,0,0,1,0,3,0,0,O=C(NCc1cccnc1)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1ccccn1
0,0,2,0,0,2,0,3,0,0,CCC(=O)NC(=O)C1CC(c2ccccc2)N(C2CCC(c3nccn3C)CC2)C1c1ccccn1
0,0,2,0,0,2,0,1,0,0,N#Cc1cc(CN2C(c3ccccc3)CC(C(=O)NC(=O)C3CCCCC3)C2c2ccccn2)cs1
0,0,3,0,0,3,0,2,0,0,Cn1cncc1CN1C(c2ccccc2)CC(C(=O)NC(=O)C2CNC(=O)C2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cnn(C)c2)C1c1cccs1
0,0,3,0,0,1,0,1,0,0,O=C(NCc1ccncc1)C1CC(c2ccccc2)N(C(=O)N2CCCCC2)C1c1cccs1
0,0,3,0,0,3,0,2,0,0,Cc1cnc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)C3CCC3)C2c2cccs2)cn1
0,0,3,0,0,1,2,0,0,0,O=C(NC1CC1)C1CC(c2ccccc2)N(C(=O)Nc2ccc(F)c(F)c2)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,Cn1cnc(CN2C(c3ccccc3)CC(C(=O)NC(=O)CC3CCC3)C2c2cccs2)c1
0,0,3,0,0,3,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)C2CCC2)C1c1cccs1)C1CCCC1
0,0,3,1,1,2,0,0,0,0,COC(=O)NC(=O)C1CC(c2ccccc2)N(C2CCCNC(=O)C2)C1c1cccs1
0,0,2,0,0,2,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(CCCN2CCCc3ccccc32)C1c1cccs1)C1CC1
0,0,2,0,0,2,0,1,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2c(C)noc2C)C1c1cccs1
0,1,2,0,0,2,0,1,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3ccccc3)N(C3CCNCC3)C2c2cccs2)ccn1
0,0,3,0,0,3,0,4,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)Cn2cnnn2)C1c1cccs1)c1ccccc1
0,0,4,0,0,4,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)CN2CCc3ccccc3C2=O)C1c1cccs1)c1ccsc1
2,0,2,0,0,3,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2O)C1c1cccs1)c1cccnc1C(=O)O
0,0,4,0,0,2,0,1,0,0,Cc1cncc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(=O)NC3CCCC3)C2c2cccs2)c1
0,0,2,0,0,2,0,0,0,0,CCC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2c(C)cccc2C)C1c1cccs1
0,0,2,0,0,2,0,2,0,0,Cc1cccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccnn3C)C2c2cccs2)c1
0,0,2,0,0,2,0,5,0,0,Cc1c(C=CC(=O)NC(=O)C2CC(c3ccccc3)N(Cc3cn(C)nn3)C2c2cccs2)cnn1C
0,0,2,0,0,2,0,4,0,0,Cc1ncccc1CN1C(c2ccccc2)CC(C(=O)NC(=O)c2nnc(C)n2C(C)C)C1c1cccs1
0,0,2,0,0,2,0,1,0,0,Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3cccnc3C)C2c2cccs2)cc1
0,0,1,0,0,1,0,2,0,0,O=C(NCc1cnc2ccccc2c1)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1cccs1
0,0,1,0,0,1,0,3,0,0,Cn1ccnc1CNC(=O)C1CC(c2ccccc2)N(Cc2ccncc2)C1c1cccs1
0,0,3,0,0,3,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2cccc(Cc3ccccc3)c2)C1c1cccs1)c1ccncc1
0,0,3,0,0,1,0,1,0,0,O=C(NCc1ccsc1)NC(=O)C1CC(c2ccccc2)N(Cc2ccccn2)C1c1cccs1
0,0,2,0,0,4,0,1,0,0,Cc1ccc(C(=O)C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccnc(C)c3)C2c2cccs2)cc1
0,0,2,0,0,2,0,2,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3nccn3C)C2c2cccs2)cc1
0,0,2,0,0,2,0,2,0,0,Cc1cccnc1C(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1cccs1
0,0,1,0,0,1,0,3,0,0,CCc1nc(C)nc(CN2C(c3ccccc3)CC(C(=O)NCc3ccc(C(C)C)cc3)C2c2cccs2)n1
0,0,2,0,0,2,0,2,0,0,Cc1ccnc(CN2C(c3ccccc3)CC(C(=O)NC(=O)c3ccc(C)c(C)c3)C2c2cccs2)n1
0,0,2,0,0,2,0,1,0,0,O=C(CC1CCCC1)NC(=O)C1CC(c2ccccc2)N(Cc2ccncc2)C1c1cccs1
0,0,2,0,0,2,0,1,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(Cc2cccnc2)C1c1cccs1)c1ccoc1
0,0,2,0,0,2,0,2,0,0,Cc1cccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3cn(C)nc3C)C2c2cccs2)c1
0,1,2,0,0,2,0,2,0,0,CNCC(=O)N1C(c2cccnc2)CC(C(=O)NCc2ccncc2)C1c1ccccc1
0,0,2,0,0,2,2,1,0,0,CC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2ccc(Br)cc2F)C1c1ccccc1
0,0,2,0,0,2,0,2,0,0,Cc1cnccc1CN1C(c2cccnc2)CC(C(=O)NC(=O)CC#N)C1c1ccccc1
0,1,2,0,0,2,0,3,0,0,CNC1CCC(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3cnn(C)c3)C2c2ccccc2)CC1
0,0,1,0,0,1,0,3,0,0,O=C(NCc1nc2c(s1)CCSC2)C1CC(c2cccnc2)N(Cc2cccnc2)C1c1ccccc1
0,1,4,0,1,2,0,1,0,0,O=C(NC(=O)N1CCNCC1)C1CC(c2cccnc2)N(C(=O)C2CCCO2)C1c1ccccc1
0,0,1,0,0,1,0,3,0,0,Cc1nc(CN2C(c3cccnc3)CC(C(=O)NCc3ccccn3)C2c2ccccc2)cs1
0,0,3,0,0,3,0,3,0,0,Cn1cncc1CN1C(c2cccnc2)CC(C(=O)NC(=O)C2CCC(=O)NC2)C1c1ccccc1
0,0,3,0,0,1,0,3,0,0,CNC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2nccn2C)C1c1ccccc1
0,0,3,0,0,3,0,3,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3cccnc3)N(C(=O)c3ccc(Cc4ccncc4)cc3)C2c2ccccc2)no1
0,0,2,0,0,2,0,3,0,0,Cn1nccc1CN1C(c2cccnc2)CC(C(=O)NC(=O)C2CCCC2)C1c1ccccc1
0,0,2,0,0,2,0,1,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(C2CCC2)C1c1ccccc1)C1CC1
0,0,4,0,0,4,0,2,0,0,Cc1ccccc1C(=O)NC(=O)C1CC(c2cccnc2)N(C(=O)C2CCCCC2C(=O)NCc2ccn(C)c2)C1c1ccccc1
0,0,2,0,0,2,1,1,0,0,Cc1cc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3ccccc3C)C2c2ccccc2)ccc1F
0,0,1,0,0,1,0,3,0,0,Cc1ccccc1CNC(=O)C1CC(c2cccnc2)N(Cc2[nH]cnc2C)C1c1ccccc1
0,0,2,0,0,2,1,1,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(Cc2ccc(F)cc2)C1c1ccccc1)C1CC1
0,0,1,0,0,1,0,3,0,0,CCc1ccc(CNC(=O)C2CC(c3cccnc3)N(Cc3cnc(C)nc3)C2c2ccccc2)cc1
0,0,2,0,0,2,0,2,0,0,Cc1cccc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3ccccc3C)C2c2ccccc2)n1
0,0,2,0,1,2,1,2,0,0,COc1ccc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3cscn3)C2c2ccccc2)cc1F
0,0,2,0,0,2,0,3,0,0,Cc1ccc(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3cnn(-c4ccccc4)c3)C2c2ccccc2)cc1
0,0,2,0,0,2,1,1,0,0,CC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2ccccc2F)C1c1ccccc1
0,0,2,0,0,2,0,2,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(Cc2ccccn2)C1c1ccccc1)c1ccc2ccccc2c1
0,0,2,0,0,2,0,2,0,0,Cc1cc(CC(=O)NC(=O)C2CC(c3cccnc3)N(Cc3ccccc3)C2c2ccccc2)no1
0,0,2,0,0,2,0,3,0,0,Cc1cc(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3cnn(-c4ccccc4)c3C)C2c2ccccc2)co1
0,0,2,0,0,2,0,3,0,0,CC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2nccn2C)C1c1ccccc1
0,0,2,0,0,2,0,3,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(CCn2ccnc2)C1c1ccccc1)C1=CCCCC1
0,0,2,0,0,2,0,3,0,0,Cc1cccc(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3cscn3)C2c2ccccc2)n1
0,0,3,0,0,1,0,4,0,0,Cc1cc(N2C(c3cccnc3)CC(C(=O)NC(=O)NCc3cccnc3)C2c2ccccc2)ncn1
0,0,2,0,0,2,0,4,0,0,Cc1nc(CN2C(c3cccnc3)CC(C(=O)NC(=O)C3CC3)C2c2ccccc2)n(C)n1
0,0,2,0,0,2,1,3,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(Cc2cnccn2)C1c1ccccc1)c1ccc(F)cc1
0,0,2,0,0,2,0,4,0,0,Cc1noc(C)c1C(=O)NC(=O)C1CC(c2cccnc2)N(Cc2cnccn2)C1c1ccccc1
0,0,2,0,0,2,0,2,0,0,CC(=O)NC(=O)C1CC(c2cccnc2)N(Cc2ccncc2)C1c1ccccc1
0,0,2,0,1,2,0,3,0,0,COCC1c2ccccc2CC1C(=O)NC(=O)C1CC(c2cccnc2)N(Cc2cccnc2)C1c1ccncc1
0,0,3,0,0,3,0,3,0,0,CC(=O)N1CCC(C(=O)NC(=O)C2CC(c3cccnc3)N(Cc3cccnc3)C2c2ccncc2)CC1
0,0,2,0,0,2,0,3,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(Cc2cccnc2)C1c1ccncc1)C1C=CCCC1
0,0,3,0,0,3,2,4,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(C(=O)c2cnccn2)C1c1ccncc1)c1cc(Cl)cc(Cl)c1
0,0,2,0,0,2,1,2,0,0,Cc1cccc(Cl)c1C(=O)NC(=O)C1CC(c2cccnc2)N(C)C1c1ccncc1
1,0,2,0,0,2,0,2,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(C2CCC(O)CC2)C1c1ccncc1)C1CCCCC1
0,0,2,0,1,2,0,2,0,0,O=C(NC(=O)C1CC(c2cccnc2)N(CC2=CCCCC2)C1c1ccncc1)C1CCCO1
0,0,2,0,0,2,0,2,0,0,CC(C)C(=O)NC(=O)C1CC(c2cccnc2)N(C2CCCC2)C1c1ccncc1
0,0,2,0,2,2,0,2,0,0,COc1ccc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3ccc4c(c3)CCCC4(C)C)C2c2ccncc2)cc1OC
0,0,2,0,0,2,1,2,0,0,Cc1ccc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3ccc(F)cc3)C2c2ccncc2)cc1
0,0,2,0,0,2,0,5,0,0,Cn1cc(CN2C(c3cccnc3)CC(C(=O)NC(=O)c3cccnc3)C2c2ccncc2)cn1
